,depth,temp
2003-08-26-14-35,50.0,9.8399999999999999
2003-08-26-15-35,50.0,9.2300000000000004
2003-08-26-16-35,50.0,9.1199999999999992
2003-08-26-17-35,50.0,9.0
2003-08-26-18-35,50.0,9.0399999999999991
2003-08-26-19-35,50.0,9.0999999999999996
2003-08-26-20-35,50.0,9.0500000000000007
2003-08-26-21-35,50.0,9.0299999999999994
2003-08-26-22-35,50.0,8.8200000000000003
2003-08-26-23-35,50.0,8.8900000000000006
2003-08-27-00-35,50.0,9.2699999999999996
2003-08-27-01-35,50.0,9.5600000000000005
2003-08-27-02-35,50.0,9.5700000000000003
2003-08-27-03-35,50.0,9.5800000000000001
2003-08-27-04-35,50.0,9.6199999999999992
2003-08-27-05-35,50.0,9.6799999999999997
2003-08-27-06-35,50.0,9.4399999999999995
2003-08-27-07-35,50.0,9.6300000000000008
2003-08-27-08-35,50.0,9.0999999999999996
2003-08-27-09-35,50.0,9.1600000000000001
2003-08-27-10-35,50.0,9.2699999999999996
2003-08-27-11-35,50.0,9.4199999999999999
2003-08-27-12-35,50.0,9.6500000000000004
2003-08-27-13-35,50.0,9.5999999999999996
2003-08-27-14-35,50.0,9.6199999999999992
2003-08-27-15-35,50.0,9.5700000000000003
2003-08-27-16-35,50.0,9.5399999999999991
2003-08-27-17-35,50.0,9.4600000000000009
2003-08-27-18-35,50.0,8.7699999999999996
2003-08-27-19-35,50.0,8.7699999999999996
2003-08-27-20-35,50.0,9.3000000000000007
2003-08-27-21-35,50.0,9.5600000000000005
2003-08-27-22-35,50.0,9.5899999999999999
2003-08-27-23-35,50.0,9.5500000000000007
2003-08-28-00-35,50.0,9.5999999999999996
2003-08-28-01-35,50.0,9.5500000000000007
2003-08-28-02-35,50.0,9.5099999999999998
2003-08-28-03-35,50.0,9.4800000000000004
2003-08-28-04-35,50.0,9.5600000000000005
2003-08-28-05-35,50.0,8.9700000000000006
2003-08-28-06-35,50.0,9.0099999999999998
2003-08-28-07-35,50.0,9.1600000000000001
2003-08-28-08-35,50.0,9.0800000000000001
2003-08-28-09-35,50.0,8.8100000000000005
2003-08-28-10-35,50.0,9.0800000000000001
2003-08-28-11-35,50.0,9.5
2003-08-28-12-35,50.0,9.1500000000000004
2003-08-28-13-35,50.0,9.5299999999999994
2003-08-28-14-35,50.0,9.0399999999999991
2003-08-28-15-35,50.0,9.1400000000000006
2003-08-28-16-35,50.0,9.4700000000000006
2003-08-28-17-35,50.0,9.1300000000000008
2003-08-28-18-35,50.0,9.0500000000000007
2003-08-28-19-35,50.0,8.9299999999999997
2003-08-28-20-35,50.0,9.0099999999999998
2003-08-28-21-35,50.0,9.0500000000000007
2003-08-28-22-35,50.0,8.9900000000000002
2003-08-28-23-35,50.0,9.0899999999999999
2003-08-29-00-35,50.0,9.1099999999999994
2003-08-29-01-35,50.0,9.0899999999999999
2003-08-29-02-35,50.0,9.0899999999999999
2003-08-29-03-35,50.0,8.9000000000000004
2003-08-29-04-35,50.0,8.8399999999999999
2003-08-29-05-35,50.0,8.7100000000000009
2003-08-29-06-35,50.0,8.75
2003-08-29-07-35,50.0,8.7400000000000002
2003-08-29-08-35,50.0,8.8499999999999996
2003-08-29-09-35,50.0,9.0999999999999996
2003-08-29-10-35,50.0,9.0600000000000005
2003-08-29-11-35,50.0,9.0800000000000001
2003-08-29-12-35,50.0,9.0700000000000003
2003-08-29-13-35,50.0,9.0999999999999996
2003-08-29-14-35,50.0,8.9700000000000006
2003-08-29-15-35,50.0,9.0800000000000001
2003-08-29-16-35,50.0,9.0899999999999999
2003-08-29-17-35,50.0,8.8499999999999996
2003-08-29-18-35,50.0,8.5299999999999994
2003-08-29-19-35,50.0,9.0999999999999996
2003-08-29-20-35,50.0,8.9900000000000002
2003-08-29-21-35,50.0,9.0
2003-08-29-22-35,50.0,8.9600000000000009
2003-08-29-23-35,50.0,9.0399999999999991
2003-08-30-00-35,50.0,9.0600000000000005
2003-08-30-01-35,50.0,8.9499999999999993
2003-08-30-02-35,50.0,8.9700000000000006
2003-08-30-03-35,50.0,8.7300000000000004
2003-08-30-04-35,50.0,8.9499999999999993
2003-08-30-05-35,50.0,8.7400000000000002
2003-08-30-06-35,50.0,8.7799999999999994
2003-08-30-07-35,50.0,8.6600000000000001
2003-08-30-08-35,50.0,8.7400000000000002
2003-08-30-09-35,50.0,8.8399999999999999
2003-08-30-10-35,50.0,8.7799999999999994
2003-08-30-11-35,50.0,8.5800000000000001
2003-08-30-12-35,50.0,8.4900000000000002
2003-08-30-13-35,50.0,8.5899999999999999
2003-08-30-14-35,50.0,8.7799999999999994
2003-08-30-15-35,50.0,8.7100000000000009
2003-08-30-16-35,50.0,8.7100000000000009
2003-08-30-17-35,50.0,8.6600000000000001
2003-08-30-18-35,50.0,8.6400000000000006
2003-08-30-19-35,50.0,8.6699999999999999
2003-08-30-20-35,50.0,8.6199999999999992
2003-08-30-21-35,50.0,8.5999999999999996
2003-08-30-22-35,50.0,8.7699999999999996
2003-08-30-23-35,50.0,8.7100000000000009
2003-08-31-00-35,50.0,8.9900000000000002
2003-08-31-01-35,50.0,8.8800000000000008
2003-08-31-02-35,50.0,8.6600000000000001
2003-08-31-03-35,50.0,8.9000000000000004
2003-08-31-04-35,50.0,8.8200000000000003
2003-08-31-05-35,50.0,8.4499999999999993
2003-08-31-06-35,50.0,8.5399999999999991
2003-08-31-07-35,50.0,8.5600000000000005
2003-08-31-08-35,50.0,8.5700000000000003
2003-08-31-09-35,50.0,8.7699999999999996
2003-08-31-10-35,50.0,8.7400000000000002
2003-08-31-11-35,50.0,8.8800000000000008
2003-08-31-12-35,50.0,8.8399999999999999
2003-08-31-13-35,50.0,9.0500000000000007
2003-08-31-14-35,50.0,8.8300000000000001
2003-08-31-15-35,50.0,8.9399999999999995
2003-08-31-16-35,50.0,8.7799999999999994
2003-08-31-17-35,50.0,8.6199999999999992
2003-08-31-18-35,50.0,8.4100000000000001
2003-08-31-19-35,50.0,8.1999999999999993
2003-08-31-20-35,50.0,8.3900000000000006
2003-08-31-21-35,50.0,8.6400000000000006
2003-08-31-22-35,50.0,8.4399999999999995
2003-08-31-23-35,50.0,8.9499999999999993
2003-09-01-00-35,50.0,9.0600000000000005
2003-09-01-01-35,50.0,9.0199999999999996
2003-09-01-02-35,50.0,8.9600000000000009
2003-09-01-03-35,50.0,8.4499999999999993
2003-09-01-04-35,50.0,8.4700000000000006
2003-09-01-05-35,50.0,8.9000000000000004
2003-09-01-06-35,50.0,9.1699999999999999
2003-09-01-07-35,50.0,8.8399999999999999
2003-09-01-08-35,50.0,9.3499999999999996
2003-09-01-09-35,50.0,9.0199999999999996
2003-09-01-10-35,50.0,8.5700000000000003
2003-09-01-11-35,50.0,8.9499999999999993
2003-09-01-12-35,50.0,9.3800000000000008
2003-09-01-13-35,50.0,9.2699999999999996
2003-09-01-14-35,50.0,9.2400000000000002
2003-09-01-15-35,50.0,9.1300000000000008
2003-09-01-16-35,50.0,9.7200000000000006
2003-09-01-17-35,50.0,9.9800000000000004
2003-09-01-18-35,50.0,9.8000000000000007
2003-09-01-19-35,50.0,9.3100000000000005
2003-09-01-20-35,50.0,9.3499999999999996
2003-09-01-21-35,50.0,9.75
2003-09-01-22-35,50.0,8.75
2003-09-01-23-35,50.0,9.2200000000000006
2003-09-02-00-35,50.0,9.2400000000000002
2003-09-02-01-35,50.0,9.1799999999999997
2003-09-02-02-35,50.0,9.0700000000000003
2003-09-02-03-35,50.0,8.8300000000000001
2003-09-02-04-35,50.0,9.6199999999999992
2003-09-02-05-35,50.0,9.7100000000000009
2003-09-02-06-35,50.0,9.7699999999999996
2003-09-02-07-35,50.0,9.6899999999999995
2003-09-02-08-35,50.0,9.7200000000000006
2003-09-02-09-35,50.0,9.2400000000000002
2003-09-02-10-35,50.0,9.0999999999999996
2003-09-02-11-35,50.0,8.7100000000000009
2003-09-02-12-35,50.0,8.9800000000000004
2003-09-02-13-35,50.0,8.5899999999999999
2003-09-02-14-35,50.0,8.9199999999999999
2003-09-02-15-35,50.0,9.0600000000000005
2003-09-02-16-35,50.0,8.9100000000000001
2003-09-02-17-35,50.0,8.9499999999999993
2003-09-02-18-35,50.0,9.0399999999999991
2003-09-02-19-35,50.0,8.7699999999999996
2003-09-02-20-35,50.0,8.4900000000000002
2003-09-02-21-35,50.0,8.4499999999999993
2003-09-02-22-35,50.0,8.4100000000000001
2003-09-02-23-35,50.0,8.4499999999999993
2003-09-03-00-35,50.0,8.5700000000000003
2003-09-03-01-35,50.0,8.7200000000000006
2003-09-03-02-35,50.0,8.6400000000000006
2003-09-03-03-35,50.0,8.9100000000000001
2003-09-03-04-35,50.0,8.9000000000000004
2003-09-03-05-35,50.0,8.8699999999999992
2003-09-03-06-35,50.0,8.6600000000000001
2003-09-03-07-35,50.0,8.9100000000000001
2003-09-03-08-35,50.0,8.4600000000000009
2003-09-03-09-35,50.0,8.7899999999999991
2003-09-03-10-35,50.0,9.0099999999999998
2003-09-03-11-35,50.0,8.6099999999999994
2003-09-03-12-35,50.0,8.4600000000000009
2003-09-03-13-35,50.0,8.5800000000000001
2003-09-03-14-35,50.0,8.6300000000000008
2003-09-03-15-35,50.0,8.6799999999999997
2003-09-03-16-35,50.0,8.75
2003-09-03-17-35,50.0,8.9000000000000004
2003-09-03-18-35,50.0,8.7699999999999996
2003-09-03-19-35,50.0,8.75
2003-09-03-20-35,50.0,8.7799999999999994
2003-09-03-21-35,50.0,8.75
2003-09-03-22-35,50.0,8.6400000000000006
2003-09-03-23-35,50.0,8.5700000000000003
2003-09-04-00-35,50.0,8.7799999999999994
2003-09-04-01-35,50.0,9.3399999999999999
2003-09-04-02-35,50.0,9.3200000000000003
2003-09-04-03-35,50.0,9.1799999999999997
2003-09-04-04-35,50.0,8.8499999999999996
2003-09-04-05-35,50.0,9.2300000000000004
2003-09-04-06-35,50.0,8.6699999999999999
2003-09-04-07-35,50.0,8.5899999999999999
2003-09-04-08-35,50.0,9.5
2003-09-04-09-35,50.0,8.7599999999999998
2003-09-04-10-35,50.0,8.4800000000000004
2003-09-04-11-35,50.0,8.6500000000000004
2003-09-04-12-35,50.0,8.5999999999999996
2003-09-04-13-35,50.0,8.6600000000000001
2003-09-04-14-35,50.0,8.7200000000000006
2003-09-04-15-35,50.0,8.6999999999999993
2003-09-04-16-35,50.0,8.8499999999999996
2003-09-04-17-35,50.0,9.0
2003-09-04-18-35,50.0,8.9900000000000002
2003-09-04-19-35,50.0,8.8900000000000006
2003-09-04-20-35,50.0,8.6999999999999993
2003-09-04-21-35,50.0,8.5899999999999999
2003-09-04-22-35,50.0,8.7400000000000002
2003-09-04-23-35,50.0,8.7799999999999994
2003-09-05-00-35,50.0,8.8800000000000008
2003-09-05-01-35,50.0,8.9700000000000006
2003-09-05-02-35,50.0,8.6899999999999995
2003-09-05-03-35,50.0,8.5800000000000001
2003-09-05-04-35,50.0,9.4499999999999993
2003-09-05-05-35,50.0,9.1899999999999995
2003-09-05-06-35,50.0,9.4499999999999993
2003-09-05-07-35,50.0,9.4199999999999999
2003-09-05-08-35,50.0,9.0
2003-09-05-09-35,50.0,9.0700000000000003
2003-09-05-10-35,50.0,9.0700000000000003
2003-09-05-11-35,50.0,8.9199999999999999
2003-09-05-12-35,50.0,8.5399999999999991
2003-09-05-13-35,50.0,8.9499999999999993
2003-09-05-14-35,50.0,8.9600000000000009
2003-09-05-15-35,50.0,8.9100000000000001
2003-09-05-16-35,50.0,8.8599999999999994
2003-09-05-17-35,50.0,9.6400000000000006
2003-09-05-18-35,50.0,8.8399999999999999
2003-09-05-19-35,50.0,9.5199999999999996
2003-09-05-20-35,50.0,9.4600000000000009
2003-09-05-21-35,50.0,9.4299999999999997
2003-09-05-22-35,50.0,9.1400000000000006
2003-09-05-23-35,50.0,9.0299999999999994
2003-09-06-00-35,50.0,8.8200000000000003
2003-09-06-01-35,50.0,9.25
2003-09-06-02-35,50.0,9.0199999999999996
2003-09-06-03-35,50.0,8.6999999999999993
2003-09-06-04-35,50.0,9.3200000000000003
2003-09-06-05-35,50.0,9.2899999999999991
2003-09-06-06-35,50.0,9.4000000000000004
2003-09-06-07-35,50.0,9.1300000000000008
2003-09-06-08-35,50.0,8.8900000000000006
2003-09-06-09-35,50.0,9.0600000000000005
2003-09-06-10-35,50.0,8.7200000000000006
2003-09-06-11-35,50.0,8.8000000000000007
2003-09-06-12-35,50.0,8.8100000000000005
2003-09-06-13-35,50.0,8.6999999999999993
2003-09-06-14-35,50.0,9.1400000000000006
2003-09-06-15-35,50.0,9.5500000000000007
2003-09-06-16-35,50.0,9.4499999999999993
2003-09-06-17-35,50.0,9.4700000000000006
2003-09-06-18-35,50.0,9.6099999999999994
2003-09-06-19-35,50.0,9.1600000000000001
2003-09-06-20-35,50.0,9.0099999999999998
2003-09-06-21-35,50.0,9.2100000000000009
2003-09-06-22-35,50.0,9.1199999999999992
2003-09-06-23-35,50.0,9.3000000000000007
2003-09-07-00-35,50.0,9.1400000000000006
2003-09-07-01-35,50.0,9.0099999999999998
2003-09-07-02-35,50.0,9.0099999999999998
2003-09-07-03-35,50.0,8.7400000000000002
2003-09-07-04-35,50.0,8.7699999999999996
2003-09-07-05-35,50.0,9.2400000000000002
2003-09-07-06-35,50.0,9.3900000000000006
2003-09-07-07-35,50.0,9.5899999999999999
2003-09-07-08-35,50.0,9.6500000000000004
2003-09-07-09-35,50.0,9.5299999999999994
2003-09-07-10-35,50.0,9.4900000000000002
2003-09-07-11-35,50.0,9.3900000000000006
2003-09-07-12-35,50.0,9.25
2003-09-07-13-35,50.0,9.1199999999999992
2003-09-07-14-35,50.0,9.0700000000000003
2003-09-07-15-35,50.0,9.0500000000000007
2003-09-07-16-35,50.0,8.8900000000000006
2003-09-07-17-35,50.0,8.7799999999999994
2003-09-07-18-35,50.0,8.6500000000000004
2003-09-07-19-35,50.0,9.1099999999999994
2003-09-07-20-35,50.0,9.1699999999999999
2003-09-07-21-35,50.0,9.1699999999999999
2003-09-07-22-35,50.0,9.1799999999999997
2003-09-07-23-35,50.0,9.1899999999999995
2003-09-08-00-35,50.0,9.0899999999999999
2003-09-08-01-36,50.0,9.4499999999999993
2003-09-08-02-36,50.0,9.0399999999999991
2003-09-08-03-36,50.0,8.9399999999999995
2003-09-08-04-36,50.0,8.9499999999999993
2003-09-08-05-36,50.0,9.0700000000000003
2003-09-08-06-36,50.0,8.7799999999999994
2003-09-08-07-36,50.0,8.7799999999999994
2003-09-08-08-36,50.0,9.0600000000000005
2003-09-08-09-36,50.0,9.4100000000000001
2003-09-08-10-36,50.0,9.1199999999999992
2003-09-08-11-36,50.0,9.1500000000000004
2003-09-08-12-36,50.0,8.7799999999999994
2003-09-08-13-36,50.0,8.7200000000000006
2003-09-08-14-36,50.0,8.7300000000000004
2003-09-08-15-36,50.0,9.2400000000000002
2003-09-08-16-36,50.0,8.8900000000000006
2003-09-08-17-36,50.0,9.5399999999999991
2003-09-08-18-36,50.0,9.4800000000000004
2003-09-08-19-36,50.0,9.5700000000000003
2003-09-08-20-36,50.0,9.1099999999999994
2003-09-08-21-36,50.0,9.4499999999999993
2003-09-08-22-36,50.0,9.7100000000000009
2003-09-08-23-36,50.0,9.7300000000000004
2003-09-09-00-36,50.0,9.6600000000000001
2003-09-09-01-36,50.0,9.4499999999999993
2003-09-09-02-36,50.0,9.3300000000000001
2003-09-09-03-36,50.0,9.1199999999999992
2003-09-09-04-36,50.0,9.0600000000000005
2003-09-09-05-36,50.0,9.5099999999999998
2003-09-09-06-36,50.0,9.6400000000000006
2003-09-09-07-36,50.0,9.5700000000000003
2003-09-09-08-36,50.0,9.6600000000000001
2003-09-09-09-36,50.0,9.6500000000000004
2003-09-09-10-36,50.0,9.6699999999999999
2003-09-09-11-36,50.0,9.5999999999999996
2003-09-09-12-36,50.0,9.3599999999999994
2003-09-09-13-36,50.0,9.3900000000000006
2003-09-09-14-36,50.0,9.2899999999999991
2003-09-09-15-36,50.0,9.2100000000000009
2003-09-09-16-36,50.0,9.3300000000000001
2003-09-09-17-36,50.0,9.25
2003-09-09-18-36,50.0,9.6600000000000001
2003-09-09-19-36,50.0,9.9199999999999999
2003-09-09-20-36,50.0,9.3800000000000008
2003-09-09-21-36,50.0,9.9000000000000004
2003-09-09-22-36,50.0,9.8399999999999999
2003-09-09-23-36,50.0,9.9199999999999999
2003-09-10-00-36,50.0,9.2300000000000004
2003-09-10-01-36,50.0,9.2200000000000006
2003-09-10-02-36,50.0,8.7699999999999996
2003-09-10-03-36,50.0,8.3900000000000006
2003-09-10-04-36,50.0,8.7100000000000009
2003-09-10-05-36,50.0,9.1699999999999999
2003-09-10-06-36,50.0,9.3300000000000001
2003-09-10-07-36,50.0,9.4299999999999997
2003-09-10-08-36,50.0,9.3800000000000008
2003-09-10-09-36,50.0,9.5099999999999998
2003-09-10-10-36,50.0,9.6300000000000008
2003-09-10-11-36,50.0,9.5600000000000005
2003-09-10-12-36,50.0,9.4399999999999995
2003-09-10-13-36,50.0,9.9900000000000002
2003-09-10-14-36,50.0,10.08
2003-09-10-15-36,50.0,9.9700000000000006
2003-09-10-16-36,50.0,9.8200000000000003
2003-09-10-17-36,50.0,10.02
2003-09-10-18-36,50.0,10.02
2003-09-10-19-36,50.0,9.9399999999999995
2003-09-10-20-36,50.0,9.8800000000000008
2003-09-10-21-36,50.0,9.5800000000000001
2003-09-10-22-36,50.0,10.039999999999999
2003-09-10-23-36,50.0,9.8599999999999994
2003-09-11-00-36,50.0,10.34
2003-09-11-01-36,50.0,10.199999999999999
2003-09-11-02-36,50.0,10.050000000000001
2003-09-11-03-36,50.0,10.109999999999999
2003-09-11-04-36,50.0,10.109999999999999
2003-09-11-05-36,50.0,10.130000000000001
2003-09-11-06-36,50.0,10.119999999999999
2003-09-11-07-36,50.0,10.140000000000001
2003-09-11-08-36,50.0,10.140000000000001
2003-09-11-09-36,50.0,10.130000000000001
2003-09-11-10-36,50.0,10.15
2003-09-11-11-36,50.0,10.16
2003-09-11-12-36,50.0,10.16
2003-09-11-13-36,50.0,10.18
2003-09-11-14-36,50.0,10.210000000000001
2003-09-11-15-36,50.0,10.26
2003-09-11-16-36,50.0,10.19
2003-09-11-17-36,50.0,10.06
2003-09-11-18-36,50.0,10.289999999999999
2003-09-11-19-36,50.0,10.27
2003-09-11-20-36,50.0,10.25
2003-09-11-21-36,50.0,10.18
2003-09-11-22-36,50.0,10.140000000000001
2003-09-11-23-36,50.0,10.82
2003-09-12-00-36,50.0,10.75
2003-09-12-01-36,50.0,10.16
2003-09-12-02-36,50.0,10.300000000000001
2003-09-12-03-36,50.0,10.029999999999999
2003-09-12-04-36,50.0,10.06
2003-09-12-05-36,50.0,10.16
2003-09-12-06-36,50.0,10.52
2003-09-12-07-36,50.0,10.5
2003-09-12-08-36,50.0,10.08
2003-09-12-09-36,50.0,10.369999999999999
2003-09-12-10-36,50.0,10.43
2003-09-12-11-36,50.0,10.4
2003-09-12-12-36,50.0,10.32
2003-09-12-13-36,50.0,10.470000000000001
2003-09-12-14-36,50.0,10.42
2003-09-12-15-36,50.0,10.359999999999999
2003-09-12-16-36,50.0,10.44
2003-09-12-17-36,50.0,10.300000000000001
2003-09-12-18-36,50.0,10.24
2003-09-12-19-36,50.0,10.18
2003-09-12-20-36,50.0,10.49
2003-09-12-21-36,50.0,10.5
2003-09-12-22-36,50.0,10.470000000000001
2003-09-12-23-36,50.0,10.460000000000001
2003-09-13-00-36,50.0,10.48
2003-09-13-01-36,50.0,10.460000000000001
2003-09-13-02-36,50.0,10.380000000000001
2003-09-13-03-36,50.0,10.44
2003-09-13-04-36,50.0,10.16
2003-09-13-05-36,50.0,10.33
2003-09-13-06-36,50.0,10.41
2003-09-13-07-36,50.0,10.1
2003-09-13-08-36,50.0,9.7899999999999991
2003-09-13-09-36,50.0,10.460000000000001
2003-09-13-10-36,50.0,10.51
2003-09-13-11-36,50.0,10.48
2003-09-13-12-36,50.0,10.57
2003-09-13-13-36,50.0,10.66
2003-09-13-14-36,50.0,10.52
2003-09-13-15-36,50.0,9.8300000000000001
2003-09-13-16-36,50.0,9.75
2003-09-13-17-36,50.0,9.6600000000000001
2003-09-13-18-36,50.0,9.7100000000000009
2003-09-13-19-36,50.0,9.8900000000000006
2003-09-13-20-36,50.0,9.9199999999999999
2003-09-13-21-36,50.0,10.32
2003-09-13-22-36,50.0,10.16
2003-09-13-23-36,50.0,9.7100000000000009
2003-09-14-00-36,50.0,9.7400000000000002
2003-09-14-01-36,50.0,9.8399999999999999
2003-09-14-02-36,50.0,10.48
2003-09-14-03-36,50.0,9.7599999999999998
2003-09-14-04-36,50.0,9.6799999999999997
2003-09-14-05-36,50.0,9.3200000000000003
2003-09-14-06-36,50.0,9.2699999999999996
2003-09-14-07-36,50.0,9.0700000000000003
2003-09-14-08-36,50.0,9.7100000000000009
2003-09-14-09-36,50.0,9.8499999999999996
2003-09-14-10-36,50.0,9.7699999999999996
2003-09-14-11-36,50.0,9.6099999999999994
2003-09-14-12-36,50.0,9.75
2003-09-14-13-36,50.0,9.75
2003-09-14-14-36,50.0,9.6699999999999999
2003-09-14-15-36,50.0,9.6500000000000004
2003-09-14-16-36,50.0,9.3900000000000006
2003-09-14-17-36,50.0,9.4700000000000006
2003-09-14-18-36,50.0,9.3599999999999994
2003-09-14-19-36,50.0,9.6099999999999994
2003-09-14-20-36,50.0,9.8300000000000001
2003-09-14-21-36,50.0,9.7300000000000004
2003-09-14-22-36,50.0,9.8100000000000005
2003-09-14-23-36,50.0,9.7699999999999996
2003-09-15-00-36,50.0,9.5999999999999996
2003-09-15-01-36,50.0,9.7699999999999996
2003-09-15-02-36,50.0,9.8100000000000005
2003-09-15-03-36,50.0,9.6099999999999994
2003-09-15-04-36,50.0,9.4299999999999997
2003-09-15-05-36,50.0,9.5399999999999991
2003-09-15-06-36,50.0,9.1199999999999992
2003-09-15-07-36,50.0,9.5800000000000001
2003-09-15-08-36,50.0,9.5700000000000003
2003-09-15-09-36,50.0,9.4600000000000009
2003-09-15-10-36,50.0,9.3200000000000003
2003-09-15-11-36,50.0,9.5299999999999994
2003-09-15-12-36,50.0,9.6099999999999994
2003-09-15-13-36,50.0,9.4100000000000001
2003-09-15-14-36,50.0,9.6199999999999992
2003-09-15-15-36,50.0,9.6400000000000006
2003-09-15-16-36,50.0,9.4600000000000009
2003-09-15-17-36,50.0,9.0800000000000001
2003-09-15-18-36,50.0,9.3499999999999996
2003-09-15-19-36,50.0,9.3300000000000001
2003-09-15-20-36,50.0,9.5199999999999996
2003-09-15-21-36,50.0,9.4800000000000004
2003-09-15-22-36,50.0,9.5299999999999994
2003-09-15-23-36,50.0,9.5099999999999998
2003-09-16-00-36,50.0,9.4900000000000002
2003-09-16-01-36,50.0,9.4900000000000002
2003-09-16-02-36,50.0,9.5700000000000003
2003-09-16-03-36,50.0,9.6099999999999994
2003-09-16-04-36,50.0,9.7599999999999998
2003-09-16-05-36,50.0,9.6600000000000001
2003-09-16-06-36,50.0,9.4800000000000004
2003-09-16-07-36,50.0,9.6400000000000006
2003-09-16-08-36,50.0,9.6999999999999993
2003-09-16-09-36,50.0,9.7100000000000009
2003-09-16-10-36,50.0,9.5600000000000005
2003-09-16-11-36,50.0,9.5600000000000005
2003-09-16-12-36,50.0,9.4900000000000002
2003-09-16-13-36,50.0,9.3300000000000001
2003-09-16-14-36,50.0,9.5199999999999996
2003-09-16-15-36,50.0,9.5700000000000003
2003-09-16-16-36,50.0,9.6999999999999993
2003-09-16-17-36,50.0,9.6400000000000006
2003-09-16-18-36,50.0,9.8000000000000007
2003-09-16-19-36,50.0,9.8699999999999992
2003-09-16-20-36,50.0,10.06
2003-09-16-21-36,50.0,10.15
2003-09-16-22-36,50.0,10.08
2003-09-16-23-36,50.0,10.0
2003-09-17-00-36,50.0,10.050000000000001
2003-09-17-01-36,50.0,9.9800000000000004
2003-09-17-02-36,50.0,10.02
2003-09-17-03-36,50.0,10.0
2003-09-17-04-36,50.0,10.15
2003-09-17-05-36,50.0,9.9600000000000009
2003-09-17-06-36,50.0,9.9600000000000009
2003-09-17-07-36,50.0,9.9700000000000006
2003-09-17-08-36,50.0,9.9600000000000009
2003-09-17-09-36,50.0,9.9600000000000009
2003-09-17-10-36,50.0,10.109999999999999
2003-09-17-11-36,50.0,9.9800000000000004
2003-09-17-12-36,50.0,10.039999999999999
2003-09-17-13-36,50.0,10.07
2003-09-17-14-36,50.0,10.140000000000001
2003-09-17-15-36,50.0,10.17
2003-09-17-16-36,50.0,10.199999999999999
2003-09-17-17-36,50.0,10.26
2003-09-17-18-36,50.0,10.19
2003-09-17-19-36,50.0,10.33
2003-09-17-20-36,50.0,10.25
2003-09-17-21-36,50.0,10.140000000000001
2003-09-17-22-36,50.0,10.109999999999999
2003-09-17-23-36,50.0,10.02
2003-09-18-00-36,50.0,9.9199999999999999
2003-09-18-01-36,50.0,10.07
2003-09-18-02-36,50.0,10.02
2003-09-18-03-36,50.0,9.8300000000000001
2003-09-18-04-36,50.0,9.8499999999999996
2003-09-18-05-36,50.0,9.9299999999999997
2003-09-18-06-36,50.0,9.9600000000000009
2003-09-18-07-36,50.0,10.050000000000001
